pl_name,pl_rade,pl_bmasse,pl_eqt,pl_orbsmax,pl_orbeccen,st_teff,sy_snum,P_ESI
Kepler-461 b,2.58,7.180000000000007,886.0,0.07894999999999985,0.0,5634.0,1.0,0.23201689
Kepler-462 b,3.0,53.89999999999998,611.0,0.41720000000000024,0.042,7500.0,1.0,0.23488035
Kepler-462 c,4.0,6.0,453.00000000000006,0.7584,0.11,7500.0,1.0,0.25093962
Kepler-463 b,3.05,9.529999999999973,880.0,0.07925000000000004,0.0,5661.0,1.0,0.21382995
Kepler-464 b,3.3,10.899999999999977,1163.0,0.07931000000000044,0.0,5933.0,1.0,0.20048465
Kepler-465 b,2.95,9.009999999999991,996.0,0.09194999999999975,0.0,6310.0,1.0,0.21668421
Kepler-466 b,2.85,8.5,503.0,0.26769,0.0,5927.0,1.0,0.3118373
Kepler-466 c,1.25,2.1000000000000227,1206.0,0.04657999999999962,0.0,5927.0,1.0,0.29207888
Kepler-467 b,2.25,5.689999999999998,712.0,0.16847999999999885,0.0,5809.0,1.0,0.25925054
Kepler-468 b,13.34,646.12294,484.0,0.22130000000000027,0.0,5498.0,1.0,0.15600704
Kepler-47 b,3.05,2.069999999999993,668.0,0.28770000000000007,0.021000000000000005,5636.0,2.0,0.31827916
Kepler-47 c,4.65,3.170000000000016,635.798,0.9638,0.044,5636.0,2.0,0.54182487
Kepler-47 d,7.04,19.019999999999982,590.528,0.6992000000000003,0.024,5636.0,2.0,0.4520911
Kepler-471 b,14.96,332.955922698,1308.0,0.06259999999999977,0.0,6733.0,1.0,0.061377321
Kepler-472 b,3.22,10.5,876.0,0.04823000000000022,0.0,4996.0,1.0,0.21044406
Kepler-473 b,4.08,15.600000000000023,879.0,0.1204799999999997,0.0,5816.0,1.0,0.17812958
Kepler-474 b,3.06,9.589999999999975,1115.0,0.06092000000000031,0.0,5785.0,1.0,0.2088502
Kepler-475 b,2.49,6.759999999999991,980.0,0.03988999999999976,0.0,5009.0,1.0,0.237141
Kepler-476 b,3.08,9.689999999999998,807.0,0.11259999999999959,0.0,5837.0,1.0,0.21898562
Kepler-477 b,2.0699999999999994,4.939999999999998,649.0,0.09109999999999996,0.0,5240.0,2.0,0.27672114
Kepler-478 b,2.7099999999999995,7.800000000000011,640.0,0.10320000000000018,0.0,5210.0,1.0,0.25261288
Kepler-479 b,2.1200000000000006,5.139999999999986,649.0,0.09635999999999978,0.0,5247.0,1.0,0.2815093
Kepler-48 b,1.88,3.9399999999999977,932.0,0.05393999999999988,0.0,5194.0,1.0,0.26822269
Kepler-48 c,2.7099999999999995,14.610000000000014,736.0,0.08633000000000024,0.0,5194.0,1.0,0.23969001
Kepler-48 d,2.04,7.930000000000007,448.0,0.23301999999999978,0.0,5194.0,1.0,0.37884591
Kepler-48 e,13.4,657.0,1231.182,1.8982747480000004,0.003142000000000006,5194.0,1.0,0.1797934
Kepler-48 f,13.8,298.5809968,1013.6,5.719187877,0.015283000000000005,5190.0,1.0,0.079613342
Kepler-480 b,2.7799999999999994,8.149999999999977,1312.0,0.06024000000000029,0.0,6322.0,1.0,0.21997191
Kepler-481 b,2.5,6.800000000000011,899.0,0.08926000000000034,0.0,5802.0,1.0,0.23710416
Kepler-482 b,2.36,6.170000000000016,352.0,0.2578699999999996,0.0,4871.0,1.0,0.46706163
Kepler-483 b,3.21,10.399999999999977,755.0,0.19470999999999972,0.0,6346.0,1.0,0.22058471
Kepler-484 b,2.2800000000000002,5.819999999999993,766.0,0.09036000000000044,0.0,5668.0,1.0,0.2552133
Kepler-485 b,14.41,281.150796096,1243.0,0.044010000000000105,0.0,5958.0,1.0,0.064307781
Kepler-487 b,11.419999999999998,280.3814,662.0,0.11819000000000024,0.0,5444.0,1.0,0.09800009
Kepler-487 c,2.68,7.649999999999977,487.0,0.21863999999999972,0.0,5444.0,1.0,0.30389706
Kepler-487 d,2.77513568,8.120000000000005,1226.0,0.03444999999999965,0.0,5422.0,1.0,0.22078765
Kepler-489 b,7.72,46.10000000000002,538.0,0.1210899999999997,0.0,5014.0,1.0,0.15783485
Kepler-49 b,2.579,9.769999999999982,509.0,0.05929000000000073,0.0,4095.6,1.0,0.27870774
Kepler-49 c,2.4440000000000004,8.379999999999995,442.99999999999994,0.07821000000000033,0.008000000000000007,4095.6,1.0,0.32604477
Kepler-49 d,1.6,235.982,717.0,0.030999999999998806,0.0,4252.0,1.0,0.29197264
Kepler-49 e,1.5600000000000005,1.0381499999999733,371.0,0.11599999999999966,0.0,4252.0,1.0,0.48672125
Kepler-490 b,11.65,613.534664,1597.0,0.04530000000000012,0.0,6045.0,1.0,0.076621666
Kepler-491 b,8.92,59.0,1111.0,0.051910000000000345,0.0,5582.0,1.0,0.098514734
Kepler-493 b,15.129999999999999,305.116694862,1438.0,0.04389999999999983,0.0,6457.0,1.0,0.060696776
Kepler-495 b,5.23,23.80000000000001,1200.0,0.04269999999999996,0.0,5346.0,1.0,0.14897241
Kepler-495 c,1.2193641399999997,1.9800000000000182,1000.0,0.0613999999999999,0.0,5392.0,1.0,0.29855495
Kepler-496 b,2.32,5.990000000000009,747.0,0.0746999999999991,0.0,5293.0,1.0,0.2578533
Kepler-497 b,6.04,30.399999999999977,1210.0,0.045700000000000074,0.0,5834.0,1.0,0.13170843
Kepler-498 b,3.03,9.430000000000007,931.0,0.08969999999999967,0.0,5744.0,1.0,0.21504483
Kepler-499 b,2.17,5.350000000000023,844.0,0.059800000000000075,0.0,5312.0,1.0,0.25521933
Kepler-5 b,15.984033999999998,670.93913,1750.0,0.05379999999999985,0.0,6297.0,1.0,0.05772234
Kepler-50 b,1.7099999999999995,8.899999999999977,1196.0,0.07699999999999996,0.0,6225.0,1.0,0.2713846
Kepler-50 c,2.17,8.199999999999989,1125.0,0.08699999999999974,0.0,6225.0,1.0,0.24918376
Kepler-500 b,2.58,7.180000000000007,909.0,0.08361000000000018,0.0,5813.0,1.0,0.23348721
Kepler-501 b,4.3,17.100000000000023,1125.0,0.06270000000000042,0.0,5904.0,1.0,0.16989008
Kepler-501 c,1.68119739,3.4700000000000273,1304.0,0.04670000000000041,0.0,5794.0,1.0,0.27225354
Kepler-502 b,4.77,20.399999999999977,1217.0,0.05349999999999966,0.0,6125.0,1.0,0.1568535
Kepler-504 b,1.5899999999999999,3.1499999999999773,374.0,0.06460000000000043,0.0,3519.0,2.0,0.46077378
Kepler-505 b,2.6,7.269999999999982,314.0,0.14449999999999985,0.0,3931.0,1.0,0.47235084
Kepler-506 b,2.73,7.899999999999977,1080.0,0.07437000000000005,0.0,6236.0,1.0,0.22424517
Kepler-507 b,1.2999999999999998,5.6969219499999895,1407.0,0.04781000000000013,0.0,6113.0,1.0,0.28841402
Kepler-508 b,1.6400000000000001,3.329999999999984,710.0,0.17274000000000012,0.0,6025.0,1.0,0.29400624
Kepler-509 b,2.49,6.759999999999991,584.0,0.23702000000000023,0.0,6060.0,1.0,0.27276451
Kepler-51 b,7.1,2.1000000000000227,543.0,0.2514000000000003,0.04,6018.0,1.0,0.20282349
Kepler-51 c,9.0,4.0,439.0,0.38400000000000034,0.013999999999999999,6018.0,1.0,0.26643203
Kepler-51 d,9.7,7.600000000000023,381.0,0.5089999999999995,0.008000000000000007,6018.0,1.0,0.33543158
Kepler-510 b,2.47,6.660000000000025,797.0,0.1352000000000002,0.0,5746.0,1.0,0.24302582
Kepler-511 b,6.35,33.10000000000002,332.0,0.8567200000000001,0.0,5770.0,1.0,0.32377429
Kepler-511 c,4.20964327,16.5,742.0,0.17177000000000042,0.0,5866.0,1.0,0.18066307
Kepler-512 b,2.69,7.699999999999989,652.0,0.21394999999999964,0.0,5997.0,1.0,0.25863938
Kepler-513 b,2.1999999999999997,5.480000000000018,623.0,0.17790000000000017,0.0,5849.0,1.0,0.27910757
Kepler-514 b,1.7199999999999993,3.6100000000000136,1248.0,0.06559000000000026,0.0,6106.0,2.0,0.27130486
Kepler-515 b,1.46,2.730000000000018,564.0,0.1333000000000002,0.0,5293.0,2.0,0.32945863
Kepler-516 b,5.74,27.899999999999977,1095.0,0.19920000000000027,0.0,7099.0,1.0,0.14278803
Kepler-517 b,2.67,7.610000000000014,467.0,0.28681999999999963,0.0,5690.0,2.0,0.32523724
Kepler-518 b,2.11,5.100000000000023,839.0,0.07995999999999981,0.0,5842.0,1.0,0.25871038
Kepler-519 b,2.1,5.060000000000002,532.0,0.15932000000000013,0.0,5260.0,2.0,0.31867472
Kepler-52 b,2.1,135.0,553.0,0.06369999999999987,0.0,4075.0,1.0,0.30097127
Kepler-52 c,1.8399999999999999,45.39999999999998,432.99999999999994,0.10379000000000005,0.011999999999999997,4075.0,1.0,0.39216848
Kepler-52 d,1.9500000000000002,88.8775,332.0,0.18200000000000038,0.0,4263.0,1.0,0.57601114
Kepler-520 b,1.6600000000000001,3.3899999999999864,711.0,0.14627999999999997,0.0,6112.0,1.0,0.28018861
Kepler-520 c,1.0700000000000003,1.240000000000009,1107.0,0.06034999999999968,0.0,6112.0,1.0,0.29402849
Kepler-521 b,3.18,10.199999999999989,803.0,0.17116000000000042,0.0,6406.0,1.0,0.21016895
Kepler-522 b,6.91,38.19999999999999,761.0,0.2502899999999997,0.0,6392.0,1.0,0.1333231
Kepler-523 b,1.96,4.5,884.0,0.06158999999999981,0.0,5515.0,1.0,0.26597557
Kepler-524 b,1.9100000000000006,4.310000000000002,974.0,0.07955000000000023,0.0,6014.0,1.0,0.26219107
Kepler-524 c,0.96,0.839999999999975,1574.0,0.03045999999999971,0.0,6014.0,1.0,0.29321824
Kepler-525 b,2.6300000000000003,7.410000000000025,832.0,0.1438600000000001,0.0,5573.0,1.0,0.23233154
Kepler-526 b,1.9899999999999998,4.6200000000000045,1099.0,0.0651799999999998,0.0,5894.0,1.0,0.25758685
Kepler-527 b,2.8400000000000003,8.449999999999989,1157.0,0.11646000000000001,0.0,6388.0,1.0,0.22426903
Kepler-528 b,2.08,4.980000000000018,708.0,0.14219000000000026,0.0,5807.0,1.0,0.26881796
Kepler-529 b,1.8600000000000003,4.1200000000000045,1662.0,0.030899999999999928,0.0,6087.0,1.0,0.26241896
Kepler-529 c,2.0,4.660000000000025,891.0,0.10749999999999993,0.0,6087.0,1.0,0.26419471
Kepler-529 d,2.79502603,8.220000000000027,633.0,0.21340000000000003,0.0,6078.0,1.0,0.25275243
Kepler-53 b,2.89,111.0,701.0,0.1360999999999999,0.0,5858.0,1.0,0.2360009
Kepler-53 c,3.17,36.0,550.0,0.22090999999999994,0.0,5858.0,1.0,0.25839815
Kepler-53 d,2.1200000000000006,37.19069999999999,870.0,0.09100000000000019,0.0,6085.0,1.0,0.25877361
Kepler-530 b,3.01,9.319999999999993,488.0,0.2149099999999997,0.0,5697.0,2.0,0.28656624
Kepler-531 b,2.7799999999999994,8.149999999999977,453.00000000000006,0.17445999999999984,0.0,4893.0,1.0,0.33479135
Kepler-532 b,2.5699999999999994,7.1299999999999955,620.0,0.10151000000000021,0.0,5192.0,1.0,0.2643299
Kepler-533 b,3.38,11.399999999999977,423.0,0.16704000000000008,0.0,4758.0,1.0,0.3184152
Kepler-534 b,2.24,5.649999999999977,721.0,0.1272000000000002,0.0,5884.0,1.0,0.25791434
Kepler-534 c,1.2270000000000003,2.019999999999982,933.0,0.07610000000000028,0.0,5936.0,1.0,0.29501339
Kepler-535 b,2.36,6.170000000000016,1247.0,0.060109999999999886,0.0,6123.0,1.0,0.23927121
Kepler-536 b,3.1,9.800000000000011,1877.0,0.028349999999999653,0.0,5524.0,1.0,0.2071038
Kepler-537 b,1.4100000000000001,2.569999999999993,1181.0,0.04316999999999993,0.0,5763.0,1.0,0.28570666
Kepler-538 b,2.215,12.899999999999977,416.99999999999994,0.3554000000000004,0.21,5534.0,2.0,0.44640241
Kepler-539 b,8.373123,308.2951,387.6,0.49880000000000013,0.39,5820.0,1.0,0.30746119
Kepler-539 c,13.3,762.792,253.0,2.42,0.5,5820.0,1.0,0.20413109
Kepler-54 b,2.1,0.9800000000000182,453.00000000000006,0.06189999999999962,0.022,3705.0,1.0,0.34369199
Kepler-54 c,1.2299999999999995,0.6999999999999886,395.0,0.08089999999999975,0.0,3705.0,1.0,0.45170022
Kepler-54 d,1.5300000000000002,12.094600000000014,328.0,0.12600000000000033,0.0,4252.0,1.0,0.60488086
Kepler-540 b,2.7099999999999995,7.800000000000011,355.0,0.5882199999999997,0.0,5946.0,1.0,0.43888424
Kepler-541 b,3.36,11.199999999999989,1673.0,0.06447000000000003,0.0,6166.0,1.0,0.19684879
Kepler-542 b,1.5700000000000003,3.089999999999975,698.0,0.10702999999999996,0.0,5526.0,1.0,0.29512086
Kepler-543 b,2.5,6.800000000000011,521.0,0.10229999999999961,0.0,4671.0,1.0,0.28298515
Kepler-544 b,2.1200000000000006,5.139999999999986,748.0,0.15481999999999996,0.0,6206.0,1.0,0.25813453
Kepler-545 b,2.69,7.699999999999989,806.0,0.11247999999999969,0.0,5882.0,1.0,0.23400714
Kepler-546 b,7.0,39.10000000000002,1258.0,0.050200000000000244,0.0,5967.0,1.0,0.11764135
Kepler-547 b,4.0,15.100000000000023,768.0,0.05800000000000072,0.0,4828.0,1.0,0.18979974
Kepler-548 b,11.99,874.9821139999999,1017.0,0.0495000000000001,0.0,5535.0,1.0,0.077956885
Kepler-549 b,2.5699999999999994,11.0,487.0,0.2323599999999999,0.0,5360.0,1.0,0.34874779
Kepler-549 c,2.93,8.910000000000025,349.0,0.4533199999999997,0.0,5360.0,1.0,0.53964991
Kepler-549 d,4.2,16.399999999999977,586.0,0.15749999999999975,0.0,5312.0,1.0,0.22647234
Kepler-55 b,2.43,43.0,400.00000000000006,0.1593,0.0,4362.0,1.0,0.39717959
Kepler-55 c,2.2099999999999995,69.80000000000001,349.0,0.20950000000000024,0.0,4362.0,1.0,0.50224615
Kepler-55 d,1.5899999999999999,3.1499999999999773,931.0,0.028999999999999915,0.0,4503.0,1.0,0.28146362
Kepler-55 e,1.5499999999999998,3.019999999999982,728.0,0.04800000000000004,0.0,4503.0,1.0,0.29483402
Kepler-55 f,1.5899999999999999,3.1499999999999773,559.0,0.0810000000000004,0.0,4503.0,1.0,0.32518088
Kepler-550 b,4.42,17.899999999999977,760.0,0.0746999999999991,0.0,5322.0,1.0,0.17977166
Kepler-551 b,2.73,7.899999999999977,483.0,0.08929999999999971,0.0,4286.0,1.0,0.29526846
Kepler-552 b,3.95,14.800000000000011,1103.0,0.061200000000000365,0.0,5863.0,1.0,0.1807648
Kepler-553 b,4.74139884,116.00736855,1089.0,0.04765999999999959,0.0,5191.0,1.0,0.16370745
Kepler-553 c,11.57887706,2129.4503269,251.0,0.8979999999999997,0.346,5191.0,1.0,0.39186564
Kepler-554 b,4.29,17.0,1346.0,0.030219999999999914,0.0,5447.0,1.0,0.16864608
Kepler-555 b,2.83,8.399999999999977,664.0,0.12009999999999987,0.0,5894.0,1.0,0.22625219
Kepler-556 b,2.24,5.649999999999977,766.0,0.0983299999999998,0.0,5740.0,1.0,0.25667729
Kepler-557 b,2.67,7.610000000000014,1281.0,0.04689999999999994,0.0,6068.0,1.0,0.22365678
Kepler-558 b,2.37,6.2099999999999795,498.0,0.1759000000000004,0.0,5242.0,1.0,0.32697042
Kepler-559 b,3.6100000000000003,12.699999999999989,706.0,0.12769999999999992,0.0,5630.0,1.0,0.21325096
Kepler-56 b,6.51,22.100000000000023,1378.0,0.10280000000000022,0.04,4840.0,1.0,0.12448418
Kepler-56 c,9.8,181.0,1087.0,0.16520000000000046,0.0,4840.0,1.0,0.09158674
Kepler-56 d,12.8,1784.0,970.566,2.16,0.2,4819.44,1.0,0.36492209
Kepler-560 b,1.7199999999999993,3.6100000000000136,298.0,0.08990000000000009,0.16999999999999998,3556.0,2.0,0.65293369
Kepler-561 b,6.96,38.69999999999999,446.0,0.29255999999999993,0.0,5646.0,1.0,0.23970447
Kepler-561 c,2.68,7.649999999999977,989.0,0.059470000000000134,0.0,5646.0,1.0,0.22949783
Kepler-562 b,5.21,23.69999999999999,658.0,0.1333000000000002,0.0,5575.0,1.0,0.16531928
Kepler-563 b,3.09,9.75,546.0,0.14179999999999993,0.0,5066.0,1.0,0.27178426
Kepler-564 b,4.63,19.399999999999977,1129.0,0.0484,0.0,5626.0,1.0,0.16187221
Kepler-565 b,3.6399999999999997,12.899999999999977,1063.0,0.05009999999999959,0.0,5735.0,1.0,0.18994111
Kepler-566 b,2.15,5.269999999999982,526.0,0.12469999999999981,0.0,5132.0,1.0,0.31245259
Kepler-567 b,2.25,5.689999999999998,611.0,0.12289999999999957,0.0,5148.0,1.0,0.29136433
Kepler-568 b,2.26,5.730000000000018,429.0,0.07939999999999969,0.0,3768.0,1.0,0.39555291
Kepler-569 b,3.16,10.100000000000023,526.0,0.19784000000000024,0.0,5616.0,1.0,0.26260131
Kepler-57 b,3.135,25.060000000000002,850.0,0.05987999999999971,0.0162,5187.9,1.0,0.25568651
Kepler-57 c,2.196,6.860000000000014,671.0,0.09588000000000019,0.0725,5187.9,1.0,0.30405323
Kepler-570 b,2.45,6.569999999999993,1009.0,0.04969999999999963,0.0,5496.0,1.0,0.23930961
Kepler-571 b,2.64,7.4599999999999795,978.0,0.05459999999999976,0.0,5527.0,1.0,0.23082359
Kepler-572 b,2.58,7.180000000000007,553.0,0.1192000000000002,0.0,5212.0,1.0,0.27486012
Kepler-573 b,2.79,8.199999999999989,646.0,0.14527,0.0,5746.0,1.0,0.24377551
Kepler-574 b,2.39,6.300000000000011,858.0,0.07230000000000025,0.0,5612.0,1.0,0.24684732
Kepler-575 b,2.39,6.300000000000011,803.0,0.0788000000000002,0.0,5710.0,1.0,0.24553484
Kepler-576 b,3.27,10.699999999999989,541.0,0.17900000000000027,0.0,5672.0,1.0,0.26027175
Kepler-577 b,2.55,7.0400000000000205,314.0,0.13480000000000025,0.0,4984.0,1.0,0.30691814
Kepler-578 b,2.0,4.660000000000025,1774.0,0.02660000000000018,0.0,5334.0,1.0,0.25670306
Kepler-579 b,2.0,4.660000000000025,730.0,0.08539999999999992,0.0,5636.0,1.0,0.27434381
Kepler-58 b,2.7799999999999994,35.5,920.0,0.09290999999999983,0.04,5843.0,1.0,0.22939989
Kepler-58 c,2.86,53.0,799.0,0.12307000000000023,0.0,5843.0,1.0,0.23412527
Kepler-58 d,2.94,245.343,583.0,0.23599999999999977,0.0,6099.0,1.0,0.27857989
Kepler-58 e,1.6100000000000003,597.796,1212.0,0.053300000000000125,0.0,6100.0,1.0,0.27777423
Kepler-580 b,2.5699999999999994,7.1299999999999955,558.0,0.0682999999999998,0.0,4298.0,1.0,0.27310205
Kepler-581 b,2.6300000000000003,7.410000000000025,521.0,0.2259000000000002,0.0,5772.0,1.0,0.31402587
Kepler-582 b,3.68,13.100000000000023,603.0,0.12539999999999996,0.0,5564.0,1.0,0.23276712
Kepler-583 b,2.2800000000000002,5.819999999999993,1017.0,0.06890000000000018,0.0,5523.0,1.0,0.24879626
Kepler-584 b,4.21,16.5,664.0,0.2281000000000004,0.0,6195.0,1.0,0.1880006
Kepler-585 b,2.83,8.399999999999977,1178.0,0.03840999999999983,0.0,5593.0,1.0,0.21892838
Kepler-586 b,2.79,8.199999999999989,1365.0,0.03310000000000013,0.0,5575.0,1.0,0.21993015
Kepler-587 b,2.23,5.600000000000023,764.0,0.09520000000000017,0.0,5549.0,1.0,0.26371753
Kepler-588 b,2.6300000000000003,7.410000000000025,1176.0,0.0519999999999996,0.0,5835.0,1.0,0.22703807
Kepler-589 b,2.2700000000000005,5.769999999999982,656.0,0.11960000000000015,0.0,5296.0,1.0,0.28189519
Kepler-589 c,1.1172723800000002,1.4499999999999886,1098.0,0.04260000000000108,0.0,5372.0,1.0,0.29748852
Kepler-59 b,1.1000000000000005,4.100000000000023,864.0,0.09942999999999991,0.0,6074.0,1.0,0.29930077
Kepler-59 c,1.98,3.8100000000000023,752.0,0.13114000000000026,0.0,6074.0,1.0,0.2675148
Kepler-590 b,4.02,15.199999999999989,1056.0,0.0647000000000002,0.0,6000.0,1.0,0.17648698
Kepler-591 b,3.39,11.399999999999977,436.00000000000006,0.3554000000000004,0.0,5677.0,1.0,0.35187965
Kepler-592 b,2.39,6.300000000000011,1367.0,0.039699999999999847,0.0,5913.0,1.0,0.23710583
Kepler-593 b,2.87,8.600000000000023,706.0,0.15080000000000027,0.0,5967.0,1.0,0.23827562
Kepler-594 b,2.18,5.389999999999986,678.0,0.10890000000000022,0.0,5485.0,1.0,0.26980328
Kepler-595 b,3.708,17.399999999999977,535.0,0.1581999999999999,0.0,5138.5,1.0,0.24810066
Kepler-595 c,1.0089999999999995,3.3000000000000114,679.0,0.09830000000000005,0.0,5138.5,1.0,0.32269634
Kepler-596 b,3.46,11.800000000000011,725.0,0.1516099999999998,0.0,6267.0,1.0,0.20687791
Kepler-597 b,2.37,6.2099999999999795,743.0,0.10916000000000015,0.0,5683.0,1.0,0.25224477
Kepler-598 b,1.5,2.8600000000000136,1050.0,0.04487000000000041,0.0,5307.0,1.0,0.28369131
Kepler-598 c,3.02420941,9.399999999999977,367.0,0.36671999999999993,0.0,5245.0,1.0,0.43334425
Kepler-599 b,2.8400000000000003,8.449999999999989,623.0,0.11280000000000001,0.0,5127.0,1.0,0.26727774
Kepler-6 b,14.616536,212.31044,1460.0,0.0485199999999999,0.0,5647.0,1.0,0.063465396
Kepler-60 b,1.7099999999999995,4.189999999999998,1102.0,0.07254999999999967,0.0,5905.0,1.0,0.27204474
Kepler-60 c,1.9,3.8500000000000227,1023.0,0.08422000000000018,0.039,5905.0,1.0,0.2636372
Kepler-60 d,1.9899999999999998,4.160000000000025,929.0,0.10203000000000007,0.0020000000000000018,5905.0,1.0,0.26099169
Kepler-600 b,2.9,8.75,528.0,0.15359999999999996,0.0,5279.0,1.0,0.27507309
Kepler-601 b,1.9,4.269999999999982,833.0,0.05494000000000021,0.0,5160.0,1.0,0.27086898
Kepler-602 b,2.09,5.019999999999982,852.0,0.12239999999999984,0.0,6062.0,1.0,0.25954754
Kepler-603 b,2.65,7.509999999999991,731.0,0.16052,0.0,5808.0,1.0,0.23566343
Kepler-603 c,6.5,34.5,401.00000000000006,0.5343900000000001,0.0,5808.0,1.0,0.22431477
Kepler-603 d,1.3200000000000003,2.3000000000000114,1098.0,0.0711700000000004,0.0,5808.0,1.0,0.2887138
Kepler-604 b,2.59,7.220000000000027,637.0,0.17349999999999977,0.0,5890.0,1.0,0.25726422
Kepler-605 b,1.4400000000000004,2.670000000000016,1133.0,0.04244000000000003,0.0,5462.0,1.0,0.2858201
Kepler-605 c,0.8600000000000003,0.5659999999999741,1278.0,0.033360000000000056,0.0,5462.0,1.0,0.2936062
Kepler-606 b,3.31,11.0,683.0,0.16999999999999993,0.0,6161.0,1.0,0.21741748
Kepler-607 b,0.8700000000000001,0.589999999999975,1874.0,0.013700000000000045,0.0,5196.0,1.0,0.29180598
Kepler-607 c,2.76001201,8.050000000000011,473.0,0.21506999999999987,0.0,5244.0,1.0,0.34202369
Kepler-608 b,3.6399999999999997,12.899999999999977,1069.0,0.06850000000000023,0.0,5820.0,1.0,0.19167196
Kepler-609 b,3.35,11.199999999999989,932.0,0.06820000000000004,0.0,5971.0,1.0,0.20126442
Kepler-61 b,2.15,5.269999999999982,273.0,0.24861000000000022,0.25,4017.0,1.0,0.6737067
Kepler-610 b,4.19,16.30000000000001,888.0,0.0719000000000003,0.0,5943.0,1.0,0.17796017
Kepler-610 c,3.3,10.899999999999977,318.0,0.5594000000000001,0.0,5943.0,1.0,0.51675428
Kepler-611 b,1.65,3.3600000000000136,1513.0,0.03509999999999991,0.0,5761.0,1.0,0.27263297
Kepler-612 b,2.8400000000000003,8.449999999999989,1046.0,0.04520000000000035,0.0,5693.0,1.0,0.21719736
Kepler-613 b,2.29,5.860000000000014,713.0,0.12319999999999975,0.0,5723.0,1.0,0.26282711
Kepler-614 b,2.39,6.300000000000011,641.0,0.10269999999999957,0.0,5268.0,1.0,0.27078052
Kepler-615 b,1.7400000000000002,3.680000000000007,620.0,0.08500000000000085,0.0,4655.0,1.0,0.31462419
Kepler-616 b,2.43,6.480000000000018,860.0,0.09270000000000067,0.0,5753.0,1.0,0.24820246
Kepler-616 c,3.41,11.5,413.0,0.4024000000000001,0.0,5753.0,1.0,0.39727465
Kepler-616 d,2.6529999999999996,7.519999999999982,499.0,0.2748999999999997,0.0,6004.0,1.0,0.3363868
Kepler-617 b,1.3200000000000003,2.3000000000000114,750.0,0.021899999999999586,0.0,3712.0,1.0,0.2996277
Kepler-618 b,2.6,7.269999999999982,1296.0,0.04490000000000016,0.0,5860.0,1.0,0.22803369
Kepler-619 b,3.16,10.100000000000023,1073.0,0.06013999999999964,0.0,5980.0,1.0,0.2083687
Kepler-619 c,1.69,3.5,1767.0,0.0221600000000004,0.0,5980.0,1.0,0.27076164
Kepler-619 d,4.17,16.19999999999999,830.0,0.10210000000000008,0.0,6122.0,1.0,0.18413748
Kepler-62 b,1.3099999999999996,9.0,750.0,0.055299999999999905,0.0,4925.0,1.0,0.30667741
Kepler-62 c,0.54,4.0,578.0,0.0929000000000002,0.0,4925.0,1.0,0.31535213
Kepler-62 d,1.9500000000000002,14.0,510.0,0.1200000000000001,0.0,4925.0,1.0,0.34296602
Kepler-62 e,1.6100000000000003,36.0,270.0,0.4269999999999996,0.0,4925.0,1.0,0.82742754
Kepler-62 f,1.4100000000000001,35.0,208.0,0.718,0.0,4925.0,1.0,0.67871408
Kepler-620 b,3.32,11.0,849.0,0.10529999999999973,0.0,6155.0,1.0,0.20363782
Kepler-621 b,2.3,5.899999999999977,737.0,0.030999999999998806,0.0,4521.0,1.0,0.24721826
Kepler-622 b,2.1300000000000003,5.180000000000007,446.0,0.09780000000000033,0.0,4201.0,1.0,0.33405838
Kepler-623 b,3.01,9.319999999999993,825.0,0.08539999999999992,0.0,5443.0,1.0,0.22786738
Kepler-624 b,2.31,5.949999999999989,852.0,0.11638000000000037,0.0,6117.0,1.0,0.24869723
Kepler-625 b,1.9899999999999998,4.6200000000000045,852.0,0.08136999999999972,0.0,5789.0,1.0,0.25824239
Kepler-625 c,1.0499999999999998,1.160000000000025,1048.0,0.053790000000000227,0.0,5789.0,1.0,0.29411405
Kepler-626 b,2.29,5.860000000000014,784.0,0.1091300000000004,0.0,5813.0,1.0,0.2593482
Kepler-627 b,3.73,13.399999999999977,685.0,0.22660999999999998,0.0,6424.0,1.0,0.21015296
Kepler-629 b,1.38,2.480000000000018,816.0,0.07106999999999974,0.0,5444.0,1.0,0.29738625
Kepler-63 b,6.11,120.0,791.0,0.08000000000000007,0.45,5576.0,1.0,0.13853242
Kepler-630 b,3.18,10.199999999999989,343.0,0.5620099999999999,0.0,5829.0,1.0,0.37215689
Kepler-631 b,2.9,8.75,828.0,0.14017000000000035,0.0,6185.0,1.0,0.22420253
Kepler-632 b,2.2099999999999995,5.519999999999982,500.0,0.18850000000000033,0.0,5322.0,1.0,0.32965113
Kepler-633 b,1.63,3.2900000000000205,1021.0,0.0818500000000002,0.0,5899.0,1.0,0.27917836
Kepler-633 c,2.296,5.889999999999986,725.0,0.16246000000000027,0.0,5877.0,1.0,0.26354992
Kepler-634 b,1.8899999999999997,4.230000000000018,1309.0,0.05764999999999976,0.0,6075.0,1.0,0.26183258
Kepler-635 b,2.64,7.4599999999999795,802.0,0.18332000000000015,0.0,6174.0,1.0,0.2317737
Kepler-636 b,4.45,18.100000000000023,614.0,0.11850000000000005,0.0,5203.0,2.0,0.20117549
Kepler-637 b,4.75,20.19999999999999,1002.0,0.16619000000000028,0.0,6096.0,1.0,0.17262077
Kepler-638 b,1.83,4.009999999999991,1111.0,0.06695000000000029,0.0,5382.0,1.0,0.26469928
Kepler-639 b,2.38,6.259999999999991,957.0,0.09358000000000022,0.0,5896.0,1.0,0.24023161
