pl_name,star_name,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orb_period(in days),pl_orb_period(in E.years),pl_orb_semi_maj_axis(in AU),pl_orb_eccent,pl_rad(in Earth Radius),pl_bmass(in Earth Mass),pl_dens(in (Earth mass/Earth radius)),st_teff(in kelvin),st_rad(in solar radius),st_mass(in solar mass),sy_dist(in Parsec),pl_teff(in kelvin),st_lum(in Solar luminosity),pl_recei_flux(in Earth received flux),sy_plx
HD 141399 e,HD 141399,1,4,Radial Velocity,2014,5000,13.68925394,5,0.26,108.2415824,209.7678,0.000911398,5600,1.055618571,1.07,37.0169,124.070352,0.983231995,0.03932928,26.9857
HD 141399 e,HD 141399,1,4,Radial Velocity,2014,5000,13.68925394,5,0.26,108.2415824,209.7678,0.000911398,5600,1.055618571,1.07,37.0169,124.070352,0.983231995,0.03932928,26.9857
HD 141937 b,HD 141937,1,1,Radial Velocity,2002,653.21997,1.788418809,1.5,0.41,1945.34267,3079.7727,2.31E-06,5870,1.03,1.09,33.3622,234.5430469,1.130099556,0.502266469,29.9453
HD 141937 b,HD 141937,1,1,Radial Velocity,2002,653.21997,1.788418809,1.5,0.41,1945.34267,3079.7727,2.31E-06,5870,1.03,1.09,33.3622,234.5430469,1.130099556,0.502266469,29.9453
HD 141937 b,HD 141937,1,1,Radial Velocity,2002,653.21997,1.788418809,1.5,0.41,1945.34267,3079.7727,2.31E-06,5870,1.03,1.09,33.3622,234.5430469,1.130099556,0.502266469,29.9453
HD 141937 b,HD 141937,1,1,Radial Velocity,2002,653.21997,1.788418809,1.5,0.41,1945.34267,3079.7727,2.31E-06,5870,1.03,1.09,33.3622,234.5430469,1.130099556,0.502266469,29.9453
HD 142022 A b,HD 142022 A,2,1,Radial Velocity,2005,1928,5.278576318,2.93,0.53,840.5114465,1411.1652,1.31E-05,5421,1.04,0.9,34.2802,155.7305242,0.838058157,0.097620026,29.1424
HD 142022 A b,HD 142022 A,2,1,Radial Velocity,2005,1928,5.278576318,2.93,0.53,840.5114465,1411.1652,1.31E-05,5421,1.04,0.9,34.2802,155.7305242,0.838058157,0.097620026,29.1424
HD 142022 A b,HD 142022 A,2,1,Radial Velocity,2005,1928,5.278576318,2.93,0.53,840.5114465,1411.1652,1.31E-05,5421,1.04,0.9,34.2802,155.7305242,0.838058157,0.097620026,29.1424
HD 142245 b,HD 142245,3,1,Radial Velocity,2011,1299,3.556468172,2.78,0,565.2461546,975.7381,2.98E-05,4922,4.63,3.5,97.2305,306.2817963,11.28803298,1.460591193,10.2562
HD 142245 b,HD 142245,3,1,Radial Velocity,2011,1299,3.556468172,2.78,0,565.2461546,975.7381,2.98E-05,4922,4.63,3.5,97.2305,306.2817963,11.28803298,1.460591193,10.2562
HD 142415 b,HD 142415,1,1,Radial Velocity,2003,386.29999,1.057631732,1.06,0.5,293.7061147,530.7761,0.000115431,5940,1.04,1.07,35.5318,283.7015187,1.208098398,1.075203274,28.1149
HD 142415 b,HD 142415,1,1,Radial Velocity,2003,386.29999,1.057631732,1.06,0.5,293.7061147,530.7761,0.000115431,5940,1.04,1.07,35.5318,283.7015187,1.208098398,1.075203274,28.1149
HD 143105 b,HD 143105,1,1,Radial Velocity,2016,2.1974,0.006016153,0.0379,0.07,207.7061898,384.5743,0.000236474,6380,1.390533826,1.51,46.7789,1863.388158,2.874323731,2001.046868,21.3482
HD 143361 b,HD 143361,1,1,Radial Velocity,2008,1039.15,2.845037645,1.988,0.197,657.2074473,1122.57556,2.18E-05,5507,0.916,0.968,68.5146,180.2461935,0.692374562,0.175189609,14.567
HD 143361 b,HD 143361,1,1,Radial Velocity,2008,1039.15,2.845037645,1.988,0.197,657.2074473,1122.57556,2.18E-05,5507,0.916,0.968,68.5146,180.2461935,0.692374562,0.175189609,14.567
HD 143361 b,HD 143361,1,1,Radial Velocity,2008,1039.15,2.845037645,1.988,0.197,657.2074473,1122.57556,2.18E-05,5507,0.916,0.968,68.5146,180.2461935,0.692374562,0.175189609,14.567
HD 143361 b,HD 143361,1,1,Radial Velocity,2008,1039.15,2.845037645,1.988,0.197,657.2074473,1122.57556,2.18E-05,5507,0.916,0.968,68.5146,180.2461935,0.692374562,0.175189609,14.567
HD 143361 b,HD 143361,1,1,Radial Velocity,2008,1039.15,2.845037645,1.988,0.197,657.2074473,1122.57556,2.18E-05,5507,0.916,0.968,68.5146,180.2461935,0.692374562,0.175189609,14.567
HD 143361 b,HD 143361,1,1,Radial Velocity,2008,1039.15,2.845037645,1.988,0.197,657.2074473,1122.57556,2.18E-05,5507,0.916,0.968,68.5146,180.2461935,0.692374562,0.175189609,14.567
HD 143811 AB b,HD 143811 A,2,1,Imaging,2025,117000,320.3285421,63,0.19,15.69257298,1938.753283,2.764341374,6791,1.248702971,1.32,136.608,46.10038017,2.975384264,0.000749656,7.29169
HD 143811 AB b,HD 143811 A,2,1,Imaging,2025,117000,320.3285421,63,0.19,15.69257298,1938.753283,2.764341374,6791,1.248702971,1.32,136.608,46.10038017,2.975384264,0.000749656,7.29169
HD 145377 b,HD 145377,1,1,Radial Velocity,2008,103.95,0.284599589,0.45,0.31,1166.027274,1913.3366,6.65E-06,6014,1.05,1.2,53.4884,442.9587603,1.293963849,6.389944934,18.6669
HD 145377 b,HD 145377,1,1,Radial Velocity,2008,103.95,0.284599589,0.45,0.31,1166.027274,1913.3366,6.65E-06,6014,1.05,1.2,53.4884,442.9587603,1.293963849,6.389944934,18.6669
HD 145457 b,HD 145457,1,1,Radial Velocity,2010,176.13,0.482217659,0.762,0.111,510.7917879,888.0125692,3.67E-05,4757,9.9,1.9,135.292,826.7700612,45.02905625,77.55019642,7.36251
HD 145457 b,HD 145457,1,1,Radial Velocity,2010,176.13,0.482217659,0.762,0.111,510.7917879,888.0125692,3.67E-05,4757,9.9,1.9,135.292,826.7700612,45.02905625,77.55019642,7.36251
HD 145457 b,HD 145457,1,1,Radial Velocity,2010,176.13,0.482217659,0.762,0.111,510.7917879,888.0125692,3.67E-05,4757,9.9,1.9,135.292,826.7700612,45.02905625,77.55019642,7.36251
HD 145457 b,HD 145457,1,1,Radial Velocity,2010,176.13,0.482217659,0.762,0.111,510.7917879,888.0125692,3.67E-05,4757,9.9,1.9,135.292,826.7700612,45.02905625,77.55019642,7.36251
HD 1461 b,HD 1461,1,2,Radial Velocity,2010,5.77152,0.015801561,0.0634,0.172,1.658845512,6.44,7.773554354,5765,1.015968253,1.02,23.4534,1112.772104,1.022933429,254.4889065,42.609
HD 1461 b,HD 1461,1,2,Radial Velocity,2010,5.77152,0.015801561,0.0634,0.172,1.658845512,6.44,7.773554354,5765,1.015968253,1.02,23.4534,1112.772104,1.022933429,254.4889065,42.609
HD 1461 b,HD 1461,1,2,Radial Velocity,2010,5.77152,0.015801561,0.0634,0.172,1.658845512,6.44,7.773554354,5765,1.015968253,1.02,23.4534,1112.772104,1.022933429,254.4889065,42.609
HD 1461 b,HD 1461,1,2,Radial Velocity,2010,5.77152,0.015801561,0.0634,0.172,1.658845512,6.44,7.773554354,5765,1.015968253,1.02,23.4534,1112.772104,1.022933429,254.4889065,42.609
HD 1461 c,HD 1461,1,2,Radial Velocity,2015,13.5052,0.036975222,0.1117,0.305,1.596250458,5.59,7.572866529,5765,1.015968253,1.02,23.4534,838.3478838,1.022933429,81.98625049,42.609
HD 1461 c,HD 1461,1,2,Radial Velocity,2015,13.5052,0.036975222,0.1117,0.305,1.596250458,5.59,7.572866529,5765,1.015968253,1.02,23.4534,838.3478838,1.022933429,81.98625049,42.609
HD 147018 b,HD 147018,1,2,Radial Velocity,2009,44.236,0.121111567,0.2388,0.4686,379.7261932,674,6.78E-05,5441,0.941160707,0.927,40.4256,520.8407276,0.696517974,12.21416221,24.7079
HD 147018 c,HD 147018,1,2,Radial Velocity,2009,1008,2.759753593,1.922,0.133,1275.589136,2080,5.52E-06,5441,0.941160707,0.927,40.4256,183.5884717,0.696517974,0.188549577,24.7079
HD 147379 b,HD 147379,2,1,Radial Velocity,2017,86.58,0.237043121,0.319419115,0.063,9.392847706,21.6,0.143619532,4090,0.646758872,0.58,10.7643,280.6244666,0.105018998,1.029309703,92.8704
HD 147379 b,HD 147379,2,1,Radial Velocity,2017,86.58,0.237043121,0.319419115,0.063,9.392847706,21.6,0.143619532,4090,0.646758872,0.58,10.7643,280.6244666,0.105018998,1.029309703,92.8704
HD 147379 b,HD 147379,2,1,Radial Velocity,2017,86.58,0.237043121,0.319419115,0.063,9.392847706,21.6,0.143619532,4090,0.646758872,0.58,10.7643,280.6244666,0.105018998,1.029309703,92.8704
HD 147379 b,HD 147379,2,1,Radial Velocity,2017,86.58,0.237043121,0.319419115,0.063,9.392847706,21.6,0.143619532,4090,0.646758872,0.58,10.7643,280.6244666,0.105018998,1.029309703,92.8704
HD 147513 b,HD 147513,2,1,Radial Velocity,2003,528.4,1.446680356,1.32,0.26,207.9534236,385,0.000235892,5883,1.087072184,1.11,12.9032,257.4260856,1.269994995,0.728876834,77.4716
HD 14787 b,HD 14787,1,1,Radial Velocity,2018,676.6,1.852429843,1.7,0.155,191.3252459,356.28743,0.000280308,4946,5.01,1.43,119.137,409.411458,13.4766438,4.663198548,8.36526
HD 147873 b,HD 147873,2,2,Radial Velocity,2016,116.596,0.31922245,0.522,0.207,983.8058117,1633.6462,9.45E-06,5972,2.29,1.38,109.055,603.1339389,5.984667283,21.96337137,9.14219
HD 147873 c,HD 147873,2,2,Radial Velocity,2016,491.54,1.345763176,1.36,0.23,414.3693023,731.009,5.66E-05,5972,2.29,1.38,109.055,373.6625426,5.984667283,3.235654889,9.14219
HD 148156 b,HD 148156,1,1,Radial Velocity,2009,1027,2.811772758,2.45,0.52,142.0755691,270.144,0.000519026,6308,1.21,1.22,57.1289,213.7532892,2.079827562,0.346493555,17.4755
HD 148164 b,HD 148164,1,2,Radial Velocity,2018,328.55,0.899520876,0.993,0.587,211.4000446,390.9309,0.000228001,6032,1.34,1.21,77.1971,337.8707427,2.132773707,2.162949009,12.9252
HD 148164 c,HD 148164,1,2,Radial Velocity,2018,5062,13.85900068,6.15,0.125,987.9225838,1640.0028,9.37E-06,6032,1.34,1.21,77.1971,135.7649465,2.132773707,0.05638902,12.9252
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,2.87589,0.007873758,0.044485398,0,8.29466,120.7754,1.16609603,6179,1.41,1.42,75.8643,1677.376255,2.600164689,1313.910848,13.1526
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,2.87589,0.007873758,0.044485398,0,8.29466,120.7754,1.16609603,6179,1.41,1.42,75.8643,1677.376255,2.600164689,1313.910848,13.1526
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,2.87589,0.007873758,0.044485398,0,8.29466,120.7754,1.16609603,6179,1.41,1.42,75.8643,1677.376255,2.600164689,1313.910848,13.1526
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,2.87589,0.007873758,0.044485398,0,8.29466,120.7754,1.16609603,6179,1.41,1.42,75.8643,1677.376255,2.600164689,1313.910848,13.1526
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,2.87589,0.007873758,0.044485398,0,8.29466,120.7754,1.16609603,6179,1.41,1.42,75.8643,1677.376255,2.600164689,1313.910848,13.1526
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,2.87589,0.007873758,0.044485398,0,8.29466,120.7754,1.16609603,6179,1.41,1.42,75.8643,1677.376255,2.600164689,1313.910848,13.1526
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,2.87589,0.007873758,0.044485398,0,8.29466,120.7754,1.16609603,6179,1.41,1.42,75.8643,1677.376255,2.600164689,1313.910848,13.1526
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,2.87589,0.007873758,0.044485398,0,8.29466,120.7754,1.16609603,6179,1.41,1.42,75.8643,1677.376255,2.600164689,1313.910848,13.1526
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,2.87589,0.007873758,0.044485398,0,8.29466,120.7754,1.16609603,6179,1.41,1.42,75.8643,1677.376255,2.600164689,1313.910848,13.1526
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,2.87589,0.007873758,0.044485398,0,8.29466,120.7754,1.16609603,6179,1.41,1.42,75.8643,1677.376255,2.600164689,1313.910848,13.1526
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,2.87589,0.007873758,0.044485398,0,8.29466,120.7754,1.16609603,6179,1.41,1.42,75.8643,1677.376255,2.600164689,1313.910848,13.1526
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,2.87589,0.007873758,0.044485398,0,8.29466,120.7754,1.16609603,6179,1.41,1.42,75.8643,1677.376255,2.600164689,1313.910848,13.1526
HD 149143 b,HD 149143,1,1,Radial Velocity,2005,4.07182,0.011148036,0.053,0.0167,229.9358661,422.7139,0.000191592,5856,1.44,1.2,73.2801,1471.823924,2.187857874,778.8742878,13.6179
HD 149143 b,HD 149143,1,1,Radial Velocity,2005,4.07182,0.011148036,0.053,0.0167,229.9358661,422.7139,0.000191592,5856,1.44,1.2,73.2801,1471.823924,2.187857874,778.8742878,13.6179
HD 149143 b,HD 149143,1,1,Radial Velocity,2005,4.07182,0.011148036,0.053,0.0167,229.9358661,422.7139,0.000191592,5856,1.44,1.2,73.2801,1471.823924,2.187857874,778.8742878,13.6179
HD 149143 b,HD 149143,1,1,Radial Velocity,2005,4.07182,0.011148036,0.053,0.0167,229.9358661,422.7139,0.000191592,5856,1.44,1.2,73.2801,1471.823924,2.187857874,778.8742878,13.6179
HD 150010 b,HD 150010,1,1,Radial Velocity,2022,562,1.538672142,1.4,0.2,433.7703504,762.7881768,5.15E-05,4153,16.2,1.3,144.49,681.1878595,70.04346199,35.7364602,6.89216
HD 1502 b,HD 1502,1,1,Radial Velocity,2011,428.5,1.173169062,1.262,0.031,502.1502205,874.0325,3.80E-05,4947,4.67,1.46,190.953,458.8620614,11.71901884,7.358216176,5.20951
HD 1502 b,HD 1502,1,1,Radial Velocity,2011,428.5,1.173169062,1.262,0.031,502.1502205,874.0325,3.80E-05,4947,4.67,1.46,190.953,458.8620614,11.71901884,7.358216176,5.20951
HD 150706 b,HD 150706,1,1,Radial Velocity,2012,5894,16.13689254,6.7,0.38,494.2765209,861.28,3.93E-05,5961,0.96,1.17,28.2697,108.79998,1.044019964,0.023257295,35.3446
HD 150706 b,HD 150706,1,1,Radial Velocity,2012,5894,16.13689254,6.7,0.38,494.2765209,861.28,3.93E-05,5961,0.96,1.17,28.2697,108.79998,1.044019964,0.023257295,35.3446
HD 152079 b,HD 152079,1,1,Radial Velocity,2009,2918.92,7.99156742,4.187,0.532,484.6970888,845.74563,4.09E-05,5907,1.128,1.147,87.8888,147.8364478,1.389875606,0.079281163,11.3494
HD 152079 b,HD 152079,1,1,Radial Velocity,2009,2918.92,7.99156742,4.187,0.532,484.6970888,845.74563,4.09E-05,5907,1.128,1.147,87.8888,147.8364478,1.389875606,0.079281163,11.3494
HD 152079 b,HD 152079,1,1,Radial Velocity,2009,2918.92,7.99156742,4.187,0.532,484.6970888,845.74563,4.09E-05,5907,1.128,1.147,87.8888,147.8364478,1.389875606,0.079281163,11.3494
HD 152581 b,HD 152581,1,1,Radial Velocity,2011,686.5,1.879534565,1.66,0.04,331.5018252,594.02427,8.98E-05,5027,5.14,1.3,165.76,426.5283271,15.13741191,5.493327011,6.00438
HD 152581 b,HD 152581,1,1,Radial Velocity,2011,686.5,1.879534565,1.66,0.04,331.5018252,594.02427,8.98E-05,5027,5.14,1.3,165.76,426.5283271,15.13741191,5.493327011,6.00438
HD 152581 b,HD 152581,1,1,Radial Velocity,2011,686.5,1.879534565,1.66,0.04,331.5018252,594.02427,8.98E-05,5027,5.14,1.3,165.76,426.5283271,15.13741191,5.493327011,6.00438
HD 152843 b,HD 152843,1,2,Transit,2021,11.62071,0.03181577,0.1049,0.046,3.05,9.82,1.907056538,6310,1.43,1.15,107.898,1123.365579,2.908568939,264.3190018,9.23914
HD 152843 b,HD 152843,1,2,Transit,2021,11.62071,0.03181577,0.1049,0.046,3.05,9.82,1.907056538,6310,1.43,1.15,107.898,1123.365579,2.908568939,264.3190018,9.23914
HD 152843 b,HD 152843,1,2,Transit,2021,11.62071,0.03181577,0.1049,0.046,3.05,9.82,1.907056538,6310,1.43,1.15,107.898,1123.365579,2.908568939,264.3190018,9.23914
HD 152843 c,HD 152843,1,2,Transit,2021,19.502104,0.053393851,0.1482,0.074,5.94,9.67,0.254225282,6310,1.43,1.15,107.898,945.1152151,2.908568939,132.4289558,9.23914
HD 152843 c,HD 152843,1,2,Transit,2021,19.502104,0.053393851,0.1482,0.074,5.94,9.67,0.254225282,6310,1.43,1.15,107.898,945.1152151,2.908568939,132.4289558,9.23914
HD 152843 c,HD 152843,1,2,Transit,2021,19.502104,0.053393851,0.1482,0.074,5.94,9.67,0.254225282,6310,1.43,1.15,107.898,945.1152151,2.908568939,132.4289558,9.23914
HD 15337 b,HD 15337,1,2,Transit,2019,4.7559804,0.013021165,0.051993781,0.058,1.77,6.519,6.477579932,5131,0.855,0.829,44.8155,1003.27699,0.45460074,168.161798,22.2848
HD 15337 b,HD 15337,1,2,Transit,2019,4.7559804,0.013021165,0.051993781,0.058,1.77,6.519,6.477579932,5131,0.855,0.829,44.8155,1003.27699,0.45460074,168.161798,22.2848
HD 15337 b,HD 15337,1,2,Transit,2019,4.7559804,0.013021165,0.051993781,0.058,1.77,6.519,6.477579932,5131,0.855,0.829,44.8155,1003.27699,0.45460074,168.161798,22.2848
HD 15337 b,HD 15337,1,2,Transit,2019,4.7559804,0.013021165,0.051993781,0.058,1.77,6.519,6.477579932,5131,0.855,0.829,44.8155,1003.27699,0.45460074,168.161798,22.2848
HD 15337 c,HD 15337,1,2,Transit,2019,17.180546,0.047037771,0.122409747,0.096,2.526,6.792,2.321930613,5131,0.855,0.829,44.8155,653.8656907,0.45460074,30.33878155,22.2848
HD 15337 c,HD 15337,1,2,Transit,2019,17.180546,0.047037771,0.122409747,0.096,2.526,6.792,2.321930613,5131,0.855,0.829,44.8155,653.8656907,0.45460074,30.33878155,22.2848
HD 15337 c,HD 15337,1,2,Transit,2019,17.180546,0.047037771,0.122409747,0.096,2.526,6.792,2.321930613,5131,0.855,0.829,44.8155,653.8656907,0.45460074,30.33878155,22.2848
HD 15337 c,HD 15337,1,2,Transit,2019,17.180546,0.047037771,0.122409747,0.096,2.526,6.792,2.321930613,5131,0.855,0.829,44.8155,653.8656907,0.45460074,30.33878155,22.2848
HD 153950 b,HD 153950,1,1,Radial Velocity,2008,499.39999,1.367282656,1.28,0.34,541.5242071,937.5985,3.25E-05,6124,1.28,1.25,48.4549,295.2885863,2.067523799,1.261916381,20.609
HD 153950 b,HD 153950,1,1,Radial Velocity,2008,499.39999,1.367282656,1.28,0.34,541.5242071,937.5985,3.25E-05,6124,1.28,1.25,48.4549,295.2885863,2.067523799,1.261916381,20.609
HD 154088 b,HD 154088,1,1,Radial Velocity,2021,18.56,0.050814511,0.134,0.344,1.669944956,6.6,7.808885685,5374,0.927327446,0.91,18.2692,681.6686143,0.643497296,35.83745242,54.708
HD 154345 b,HD 154345,1,1,Radial Velocity,2006,3341.55884,9.1486895,4.21,0.04,136.697205,260.6206,0.000562188,5468,0.85,0.71,18.284,118.470003,0.579484368,0.032694713,54.6636
HD 154345 b,HD 154345,1,1,Radial Velocity,2006,3341.55884,9.1486895,4.21,0.04,136.697205,260.6206,0.000562188,5468,0.85,0.71,18.284,118.470003,0.579484368,0.032694713,54.6636
HD 154345 b,HD 154345,1,1,Radial Velocity,2006,3341.55884,9.1486895,4.21,0.04,136.697205,260.6206,0.000562188,5468,0.85,0.71,18.284,118.470003,0.579484368,0.032694713,54.6636
HD 154345 b,HD 154345,1,1,Radial Velocity,2006,3341.55884,9.1486895,4.21,0.04,136.697205,260.6206,0.000562188,5468,0.85,0.71,18.284,118.470003,0.579484368,0.032694713,54.6636
HD 154345 b,HD 154345,1,1,Radial Velocity,2006,3341.55884,9.1486895,4.21,0.04,136.697205,260.6206,0.000562188,5468,0.85,0.71,18.284,118.470003,0.579484368,0.032694713,54.6636
HD 154345 b,HD 154345,1,1,Radial Velocity,2006,3341.55884,9.1486895,4.21,0.04,136.697205,260.6206,0.000562188,5468,0.85,0.71,18.284,118.470003,0.579484368,0.032694713,54.6636
HD 154345 b,HD 154345,1,1,Radial Velocity,2006,3341.55884,9.1486895,4.21,0.04,136.697205,260.6206,0.000562188,5468,0.85,0.71,18.284,118.470003,0.579484368,0.032694713,54.6636
HD 154345 b,HD 154345,1,1,Radial Velocity,2006,3341.55884,9.1486895,4.21,0.04,136.697205,260.6206,0.000562188,5468,0.85,0.71,18.284,118.470003,0.579484368,0.032694713,54.6636
HD 154391 b,HD 154391,1,1,Radial Velocity,2023,5163,14.13552361,7.46,0.2,1818.267913,2892.238504,2.65E-06,4909,8.56,2.07,100.947,253.5548834,38.17767774,0.686012221,9.87734
HD 154672 b,HD 154672,1,1,Radial Velocity,2008,163.94,0.448843258,0.6,0.61,1031.220406,1706.7471,8.58E-06,5743,1.32,1.18,63.0484,410.7349275,1.700563986,4.72378885,15.8321
HD 154672 b,HD 154672,1,1,Radial Velocity,2008,163.94,0.448843258,0.6,0.61,1031.220406,1706.7471,8.58E-06,5743,1.32,1.18,63.0484,410.7349275,1.700563986,4.72378885,15.8321
HD 154672 b,HD 154672,1,1,Radial Velocity,2008,163.94,0.448843258,0.6,0.61,1031.220406,1706.7471,8.58E-06,5743,1.32,1.18,63.0484,410.7349275,1.700563986,4.72378885,15.8321
HD 154857 b,HD 154857,1,2,Radial Velocity,2004,408.60001,1.118685859,1.29,0.46,443.4973886,778.6835,4.92E-05,5589,2.3,1.96,63.4482,359.8443193,4.631076557,2.782931649,15.7321
HD 154857 b,HD 154857,1,2,Radial Velocity,2004,408.60001,1.118685859,1.29,0.46,443.4973886,778.6835,4.92E-05,5589,2.3,1.96,63.4482,359.8443193,4.631076557,2.782931649,15.7321
HD 154857 b,HD 154857,1,2,Radial Velocity,2004,408.60001,1.118685859,1.29,0.46,443.4973886,778.6835,4.92E-05,5589,2.3,1.96,63.4482,359.8443193,4.631076557,2.782931649,15.7321
HD 154857 c,HD 154857,1,2,Radial Velocity,2014,3452,9.451060917,5.36,0.06,468.8315866,819.97,4.38E-05,5605,1.76,1.718,63.4482,154.8677664,2.742948498,0.09547465,15.7321
HD 155193 b,HD 155193,1,1,Radial Velocity,2021,352.65,0.96550308,1.04,0.21,124.1903479,238.3713053,0.000685712,6239,1.173201288,1.221,57.7995,319.5185379,1.871090763,1.72992859,17.2723
HD 155358 b,HD 155358,1,2,Radial Velocity,2007,194.3,0.531964408,0.63,0.17,167.3938787,314.6517,0.000369626,5905,1.38,1.15,43.6197,421.4059362,2.077435891,5.234154425,22.8965
HD 155358 b,HD 155358,1,2,Radial Velocity,2007,194.3,0.531964408,0.63,0.17,167.3938787,314.6517,0.000369626,5905,1.38,1.15,43.6197,421.4059362,2.077435891,5.234154425,22.8965
HD 155358 c,HD 155358,1,2,Radial Velocity,2007,391.9,1.072963723,1.02,0.16,136.9111928,261,0.00056037,5900,0.935470856,0.92,43.6197,272.4448076,0.951389645,0.914446026,22.8965
HD 156411 b,HD 156411,1,1,Radial Velocity,2009,842.2,2.305817933,1.88,0.22,122.403451,235.18,0.000706596,5900,2.16,1.25,56.8655,304.9379253,5.072305454,1.435124902,17.5567
HD 156668 b,HD 156668,1,2,Radial Velocity,2010,4.6455,0.012718686,0.05,0,1.472135726,4.15,7.167309167,4850,0.72,0.772,24.3323,887.4307297,0.257348592,102.939437,41.0687
HD 156668 b,HD 156668,1,2,Radial Velocity,2010,4.6455,0.012718686,0.05,0,1.472135726,4.15,7.167309167,4850,0.72,0.772,24.3323,887.4307297,0.257348592,102.939437,41.0687
HD 156668 b,HD 156668,1,2,Radial Velocity,2010,4.6455,0.012718686,0.05,0,1.472135726,4.15,7.167309167,4850,0.72,0.772,24.3323,887.4307297,0.257348592,102.939437,41.0687
HD 156668 c,HD 156668,1,2,Radial Velocity,2021,811.3,2.221218344,1.57,0.089,14.09093712,31.49679513,0.062029508,4903.69,0.774528,0.785167,24.3323,166.0746023,0.311211849,0.126257394,41.0687
HD 156846 b,HD 156846,2,1,Radial Velocity,2007,359.51001,0.984284764,1.12,0.85,2157.675106,3391.2461,1.86E-06,6090,1.9,1.38,47.7332,382.4692819,4.455189921,3.551650129,20.921
HD 156846 b,HD 156846,2,1,Radial Velocity,2007,359.51001,0.984284764,1.12,0.85,2157.675106,3391.2461,1.86E-06,6090,1.9,1.38,47.7332,382.4692819,4.455189921,3.551650129,20.921
HD 156846 b,HD 156846,2,1,Radial Velocity,2007,359.51001,0.984284764,1.12,0.85,2157.675106,3391.2461,1.86E-06,6090,1.9,1.38,47.7332,382.4692819,4.455189921,3.551650129,20.921
HD 158038 b,HD 158038,1,1,Radial Velocity,2011,521,1.42642026,1.5,0.29,267.3165504,486.2799,0.000140269,4860,4.5,1.3,94.8625,405.8900221,10.13584486,4.504819938,10.5127
HD 158038 b,HD 158038,1,1,Radial Velocity,2011,521,1.42642026,1.5,0.29,267.3165504,486.2799,0.000140269,4860,4.5,1.3,94.8625,405.8900221,10.13584486,4.504819938,10.5127
HD 158996 b,HD 158996,1,1,Radial Velocity,2018,820.2,2.245585216,2.1,0.13,2889.539589,4449.62,1.02E-06,4069,50.3,1.8,283.659,960.226116,622.2667268,141.1035662,3.49765
HD 15906 b,HD 15906,1,2,Transit,2023,10.924709,0.029910223,0.09,0.11,2.24,5.694858492,2.791839715,4757,0.762,0.79,45.5621,667.422527,0.26676718,32.93421979,21.9192
HD 15906 b,HD 15906,1,2,Transit,2023,10.924709,0.029910223,0.09,0.11,2.24,5.694858492,2.791839715,4757,0.762,0.79,45.5621,667.422527,0.26676718,32.93421979,21.9192
